file_name,caption
9De2rgypTfo_50000.wav,A man speaks followed by various dogs barking
MrgvkkO0lZM_20000.wav,Loud booming followed by a train whistle and low vibrations on an oncoming train
Mrg3pGVs-_U_30000.wav,A lady talking and a dog whimpering
9DkBa0WMc4o_30000.wav,Raindrops on the windshield of a moving vehicle while the windshield wipers are on at a low constant speed
MrVFBWzlI50_30000.wav,A baby crying with adults speaking near and far
Mrei-tbR7E4_0.wav,An animal vocalizes and a woman laughs
9DwBGwPI8vo_30000.wav,People laugh and speak in a moving vehicle
5DjhYgVvNvc_30000.wav,Dogs are barking with wind movement
5DjP-fZTYNQ_30000.wav,Typing on a computer keyboard
5Dih-2fg35Q_70000.wav,Woman and baby laughing as farting is being done
5Di1_tnjKGo_30000.wav,"Water is running, splashing and gurgling, and the wind is blowing"
5DoIPg7Jbhw_30000.wav,Engine revving and accelerating
5Dnpaf8pYyo_60000.wav,Water faucet runs then a man speaks
5Dmz-OpGMHo_70000.wav,Several bells are chiming loudly and quickly
5DlCbPoafow_23000.wav,Man speaking with crowd noises in background
5DtFN9bUkk0_30000.wav,Intermittent spraying sound
5DpnNt6gXf0_30000.wav,"A boat motor is running and revving, the wind is blowing, and water is splashing"
oIO3YFz0Qz0_30000.wav,Wind blowing with some rustling and splashing water
HksONJl9aj4_350000.wav,A bird whistles and a washing machine runs
HkrVwkEK-xI_360000.wav,Food is frying and a woman talks while it fries
HkpFPXwwPWE_0.wav,Heavy wind and some rustling
HkyIJ52qIRU_20000.wav,A baby cries then coughs a few times thereafter
HkvuyG2OTOY_160000.wav,A sharp smoke detector beep sounds continuously as a man speaks and a soft crunch of feet on gravel
MWIB7GcODC8_14000.wav,Banging and clanging sounds with someone talking
BX5Myl2Bddw_5000.wav,Car horn honking and driving away
5oCorN0ARBM_0.wav,Sewing machine is being used
5oDSm1Q7is0_140000.wav,"Strong wind is blowing, an adult male speaks, and rustling is occurring"
5oDYBKaAAXA_350000.wav,Metal scrapping and clicking noise
5oDtdyBKbQM_30000.wav,Flock of birds flapping and chirping
5o-s547x2e8_90000.wav,A helicopter flying
5o00xv6EDEg_11000.wav,A car engine rumbles
5o1fAxT6xPM_180000.wav,Wind blows and rain falls
5o9_Hl1ULnM_30000.wav,Man making a speech in a foreign language
6jqRS9d6KGk_30000.wav,A woman delivering a speech
q0Ktogpi6hE_0.wav,People speak and laugh
OKiLYzCl0eU_30000.wav,A vehicle engine accelerates followed by another engine starting
5oGdJh2MQeI_30000.wav,A man giving a speech
bJeE9TDJvLE_40000.wav,A horse canters and breathes heavily
46wQvSdjI1g_30000.wav,People speaking loudly by the stream
46yPXf2DwXc_200000.wav,Loud thunder as rain falls
47-MYb46w_Y_30000.wav,"People cheer, a man speaks, wind blows"
47-yxXP2C2I_40000.wav,Vehicle moving and clanking noise
46opJ_5zt-E_60000.wav,Multiple birds cooing and flapping wings
46udu4RaPZM_590000.wav,Loud engine putters along
46wGK_EPUgQ_0.wav,Motorcycles race around as an amplified voice speaks
JsYDEKMz8ng_50000.wav,Woman speaking and air sound across microphone
471ngHulK88_0.wav,A loud beep followed by rolling and rattling and beeping
471uM6Yq3ZA_510000.wav,"Traffic passes by, a car horn followed by a turn signal"
mPxivkPL-7Q_21000.wav,Barely audible human voices drowned out by very loud motorboat engine
oSJMoA_cNd8_0.wav,Gravel crunching followed by a man shouting before chuckling then a vehicle door closing shut
or13NgKj7aE_0.wav,Wind blows and a vehicle approaches
mPlVjbfmD1g_40000.wav,Metal brushing and sawing while a man talks followed by a kid briefly speaking
6jpvY0nuG_g_340000.wav,A large vehicle runs and makes vibrating type noise
oqY5y638Jok_30000.wav,Pigs squealing and oinking
vaLcoICAfHg_50000.wav,A bird tweets as rain falls
oSUAHBFU7oo_60000.wav,Goats baaing and a woman talking
oqf9MI9DrgM_10000.wav,Sheep bleating with female voice in the background
yL-kJ8L2mmM_50000.wav,A kid laughs and someone snores nearby
yKzUCoRJacQ_60000.wav,A woman speaking with food sizzling in a pan
b5GwlF4mWBk_210000.wav,A man talking followed by a power tool drilling then a man talking again with wood scrapping
b5FLqc9SfRU_30000.wav,Wind whirling followed by a woman speaking then a young girls speaking then she has a light cough
yKrFYY7JSW8_490000.wav,Something is fried while metallic objects hit followed by a man talking
yKkTDfcgOvg_40000.wav,A woman talks while a baby cries
b5ADkuKzV3k_30000.wav,A man whispering followed by a gunshot firing then a gun cocking alongside a man speaking as a sheep is baaing in the distance while wind blows into a microphone
yKdvaLB6wAQ_150000.wav,A sequence of birds chirping is followed by movement sounds while a medium voice woman speaks slightly
yK_vi1n8Ja8_280000.wav,Something is fried while a man talks with some rhythmical music
yKXpcPm-eMY_30000.wav,A man talks and sniffs his nose while clocks do ticktock.
7KzyaFI6SfE_30000.wav,An object being snapped into some others object
7L0cIlGcS0E_14000.wav,A speeding car revving and changing gears several times
5y4m-ODx0Ng_260000.wav,A large vehicle slowly passes by
7L1B7Rotorc_30000.wav,Water is splashing and many frogs croak vigorously
5yDRoBtogY0_2000.wav,"Wind blows hard, people laugh and talk before a loud crack and a scream"
7vVxwb_U3Ro_10000.wav,Water running and being flushed
7vXf77fwmmM_0.wav,Car engine igniting and engine runs and revs
7L6kIJ7m3A0_110000.wav,A small helicopter is buzzing around outside
7LDhGIQ0je0_30000.wav,An adult male is speaking as monologue
7LFNhwJJAZY_20000.wav,A young man speaks as a child yells and burps
5yGaqcwG61w_20000.wav,Wind howling and engine sounds in the background
5yHIxkOXMuY_0.wav,Heavy clapping from an audience and a man speaks briefly
Y0U6xTEPspg_30000.wav,Birds are tweeting along with other natural outdoor noise
7vpH93q9St4_30000.wav,A bow and arrow being shot while there is rain and storm outside
-bgRXF8G8WY_16000.wav,Multiple loud car engines squeal and roar
LUQElHsZebo_0.wav,A toilet is flushed
2jeRIMuNqCA_100000.wav,A man is spraying an aerosol can while talking
6jku05EMKFs_1000.wav,A cat meows several times
Czrb1p2ImR4_30000.wav,Male speaking a crowd roaring
jf7JC4Lt-6c_80000.wav,Bus clanking along with other vehicles going by
o2SlwA6rDQ4_30000.wav,A man curses and grunts
jeol6tnBzdk_13000.wav,A siren blares and then tire noise grows louder and then fades away
jec62dKS--E_30000.wav,Wind blowing in a microphone followed by power tool spraying
jf3CehuTcp8_170000.wav,"A female voice speaking and a sewing machine running, with the sewing machine continuing to operate after the voice has stopped"
OVrOUeZypzA_30000.wav,A muffled bus engine running idle as a man talks in the background followed by compressed air releasing then a muffled bus engine accelerating
OVrYfeBAtbk_30000.wav,An engine running together with splashing water and murmuring
OW-iRCDVysg_30000.wav,A baby cries and a woman speaks
OVwNlDntu8U_0.wav,A vehicle revs up loudly several times
OW1RrwxrtgI_70000.wav,A man is speaking while a vehicle is running
1b4xorxtsok_0.wav,A helicopter is passing by and man speaks
6KjK4KUKm0U_0.wav,A small goat bleats and a small child speaks
6KgujA8mSkk_70000.wav,A woman sneezes
6Kg-TyQLRMA_580000.wav,A person speaking followed by splashing and a speaking child
6KfVkmQ-eSg_1000.wav,"Man talking, while cat hisses followed by a woman sneezing"
6Kf7DPeKT90_0.wav,Wind blows and a horse runs on dirt
6KeBYn03Tjg_30000.wav,A engine revving and making noise outdoors
6Kdo1z5QDBU_30000.wav,Spraying noise a woman speaks a boy laughs then a man speaks
6KbybUuTsMs_2000.wav,Traffic passes in the distance followed by a digital beep
6KpXpZm4Tbw_230000.wav,Some creaking then people speak and a child talks
6KnNjIRbPXA_30000.wav,Ticking of a clock
4Xq20G2WyPU_30000.wav,People are talking and dogs are barking
4XoQgeO26Ls_0.wav,Some footsteps and banging of dishes
4XlsWpqM0ZY_70000.wav,Wind blows and birds are chirping in the background
4XgzadiurNE_20000.wav,A motor whirring then a slamming noise
4Xgh5i0bk94_30000.wav,A woman is giving a slow deliberate monologue
4Xg9PExW_yI_20000.wav,Tapping and typing
4XeRrMPyJaU_0.wav,"Loud hissing and rhythmic clacking occurs, and an adult male speaks"
4Xd4hQ7KKH4_30000.wav,Low voices then some tinkering sound followed by a man talking and then an engine is switched on
LogxFMyj3Us_10000.wav,"A ticking clock, rustling paper, a person speaks"
RA4qTI5rDkM_40000.wav,An animal is snoring
4XxGngp4naI_30000.wav,A light stream with speech in the distance
4XrkZLSbAWo_270000.wav,"Birds are chirping, clonking occurs, and an adult male speaks"
58PdolDpC1k_30000.wav,Animal panting and moving around
q_S7xTXWn-I_21000.wav,"A man speaks, followed by a pigeon cooing and then a bird crowing as a man speaks"
QmTsIucO9P0_210000.wav,Continuous emergency sirens passing by
58PqXuYVn_k_140000.wav,A swarm of bees are buzzing loudly
Qmed1Vx9qH0_30000.wav,Someone clangs keys and then sighs
q_PHLG2Q87o_0.wav,A vehicle engine idles
1azVkY4MtE8_80000.wav,A vehicle engine is idling
UIewXpv21hA_20000.wav,"A speeding car is going through traffic, running through gears"
1azTSDN66bk_310000.wav,An adult male speaks and a power tool motor runs twice
vPqXg6WDVt4_30000.wav,A bird gurgles and a child speaks in the background
vQ2o7X5AJSQ_210000.wav,A man says a word and water shoots out of something fast and then the man talks again normally
58VC2k91-xg_30000.wav,Heavy background conversation with plastic clanging followed by two men speaking
Riy5Fl8e5qE_200000.wav,An engine humming as it idles then a man speaks
1b1pBVs8s6w_30000.wav,Duck quaking loudly
7nXkB0wI3sU_240000.wav,"Tapping noises followed by something automatically starting that is making quick, rumbling vibrations"
7nX3il85CB4_30000.wav,A child crying and another speaking
7nUsr0AYzYM_30000.wav,Traffic passes in the distance as a rooster crows
7nIGqQ01l8Y_0.wav,Engine with a very a loud rattle
7nGvsf8JQcg_20000.wav,Water is sprayed from a sprayer
7nGQ5BSnHc0_130000.wav,Winds are blowing strongly while a car is speeding and tires are burning out in the background
7nGJ6myZioI_30000.wav,People speaking and dogs barking
XJ_H09B8hkk_60000.wav,"Squeaks and a flush occur, water splashes and gurgles, then thumping is present"
XJTslXwm2TY_40000.wav,Music plays while people laugh
1b1L9aplxZM_60000.wav,Power tool is drilling through a surface
XJNYRNVNFMw_60000.wav,Emergency vehicle siren blaring
XJPL66pu8Tc_110000.wav,An engine accelerating ghastly and then idling
7nbga07GxDg_30000.wav,A young girl is giving a speech
7nY5gByjdgs_30000.wav,An adult male is speaking as a monologue
RAAyPqPfoAw_30000.wav,Ticking of a clock
WKBQFDfAbck_180000.wav,An adult male speaks as a mid-size motor vehicle engine idles smoothly
3DMi_CmlYJ4_30000.wav,An older male speaks while a dog barks briefly
3DMijw9ZZ4w_10000.wav,Emergency vehicle with sirens
3D1DZwIhoUo_30000.wav,A woman gives a speech and people begin clapping
3D1mtWYQPP4_30000.wav,Women and child speaking with clanking
3D7WjyQSRkA_140000.wav,"A man speaks, a phone rings"
3D8mfbjSp4w_8000.wav,People are talking and cheering then a vehicle speeds off loudly
3DFZJyntbqg_0.wav,Frogs croaking then splashing noises
3DFgq90k2vg_270000.wav,Cutting something hard
RBFenOgI7AU_16000.wav,Duck quacks and squeaks at end
3DKoTeXyMaU_30000.wav,A young man speaks
551dHGGa05I_170000.wav,Men speaking with buzzing noise
55-TBkRgZ9c_30000.wav,An engine idles
-Kgp-yJpJrA_0.wav,Burping with speaking at end
-KhTZFWH81Y_17000.wav,Heavy continuous wind
-KiIdmEK1Pk_30000.wav,Girls speaking in an echoing space followed by girls screaming
-Kj41tZzwUk_70000.wav,A plane taking off with people talking in the background
-KjE40DlSdU_0.wav,Train chugging down the tracks with a bit of wind noise
-KqASiDe_2U_40000.wav,A man is speaking followed by tearing sound and the man speaking again
54qTNlHjZRw_20000.wav,"Vibrations, some clicking"
54pvj_8EPzw_30000.wav,A loud motor sound with people shouting and cheering
54rzxDKWI4k_30000.wav,A mechanical winding sound
54sGqp8rdOI_590000.wav,An engine is running and is in idle
54y2LLlLgPI_40000.wav,A man is burping loudly while people laugh in amusement
54vyg1s7dF8_530000.wav,Man speaking with stirring and sizzling noises in background
QHPsGz9mWD4_50000.wav,A car engine revving up and running
QjySoXIZYno_430000.wav,Waves crashing and wind blowing
NkKtRdFauHg_340000.wav,Clanking and male speech
tmQdLhQiQ5Q_40000.wav,A helicopter engine starting up and operating followed by a man speaking in the background
tmWB8nGaQqI_21000.wav,"An emergency vehicle siren is blowing and a large motor vehicle engine is operating, and this fades into the distance"
6_bn57HGY20_60000.wav,Water running against background music
y5Gkqzv1C_4_30000.wav,A vehicle engine runs and people speak
XhfhDOZn5RQ_30000.wav,Chirping and croaking followed buzzing and a gulp then by music playing and croaking of a frog
Pvqozz4nEFc_30000.wav,A car slowly moving pass in the rain followed by a man speaking
PvfjEoG_KaQ_270000.wav,A helicopter hovers nearby as a person speaks
LFUA9LIFlmI_50000.wav,Girls laugh nearby while spitting
LFVvHMNGhmI_30000.wav,Ocean waves crashing as wind blows heavily into a microphone
LFOA_mphwHY_90000.wav,A gunshot firing several times with metal lightly clanking on a surface
LFHlEZ_OvFk_0.wav,A clanging musical instrument and music
-gAYyzIl2-w_40000.wav,An engine starting and revving up
-gCE0ycYWgI_40000.wav,A man speaking while engines revving and tires squealing
-fvE4-YJthc_90000.wav,A man speaking and a sizzling frying
-g-Sj2jdxrs_30000.wav,A vehicle engine is making really strange sounds
-g-eZBsr_3s_520000.wav,"A woman speaking, sizzling, frying"
-g3Gtry9sdY_30000.wav,"A man speaking, and wind blowing loudly"
-g5OsqqhvbA_20000.wav,Someone is turning in their sleep and snoring
-g7sTmYGEZI_30000.wav,Motor of automotive vehicle
-g9UAxrQxH4_0.wav,"Wind rustling loudly, engines revving"
htus1xdT-T0_30000.wav,Plastic is crumpled and played with and a kid speaks at the beginning
Bz2YdW0ybS0_30000.wav,A man is making a speech with soft kitchen sounds and people talking in the background
U5pCL_ogYuc_30000.wav,An idle motorboat engine running
VH4FPhPrmFE_24000.wav,A man and child speak while birds chirp
C4zszwFjFu4_520000.wav,Water runs and a man speaks
IlxWQBPZ5uI_30000.wav,Someone yells then a gun fires
C4l7t9YB0-8_7000.wav,Wind blowing strongly and a woman yelling
IlnTVIffurI_10000.wav,A dog barks with walking fast on a wood surface and a woman speeches
IlfOmJFOMMI_20000.wav,Engine revving
IldruEHS3m4_240000.wav,Two objects rattle against each other
UKNp9trdNlE_190000.wav,A man talks followed by an engine starting
Im5qc3KBaqY_50000.wav,Animals bleating and a person laughing at them
UKRtWq0fQxg_30000.wav,Cars racing and revving engines people cheering
UKQYBAqQL9M_30000.wav,Water gurgling and bubbling
Rqi1blUZtYA_20000.wav,A duck quacking
UKS9mBnIy1g_50000.wav,"Faint birdsong along with brief shuffling, the quick movement of water and the buzzing of a flying insect"
V5ux3CuvY38_20000.wav,A motor of a helicopter toy whirring
cN1zmSWpdNE_30000.wav,Some soft knocks followed by a drill revving and then stopping
S4K3be6Bhao_20000.wav,A toilet is flushed
V5sL4kxvEG0_20000.wav,A race car accelerates rapidly and tires skid and squeal loudly
V5oyR4CacNM_30000.wav,Steam hiss and speech
u1Ui8ZJrdAY_130000.wav,A motorcycle accelerating with a man laughing in the background and a person cheering
cNGew7BtYlo_30000.wav,A soft annoying hum plays followed by a kid talking and the hum returns
u1DR1dZ2Tic_30000.wav,Splashing water with a child speaking and laughing
u1DOqJX0-nw_50000.wav,Someone speaks and water runs
u1PSMaPJFfo_20000.wav,Pots and pans clanging with faint water boiling in the background
u1O986Z99jw_10000.wav,A man speaks and continues to do so after a goat bleats
cN7IgF8aaQc_60000.wav,An animal gnawing at something and happy licking noises and a person snaps out a word
q5NRh-8hOng_40000.wav,A toilet flushes loudly nearby
QHVho4OnVtc_500000.wav,A train horn sounds and then a train passes by quickly
Y1qoE4r1Gf8_40000.wav,A siren whales and a horn blows
2xi9e5OCV3A_30000.wav,An engine is being revved up then idles
2xl2TMjeGvU_400000.wav,An adult male is speaking and typing on a keyboard
2xobBryGD3A_0.wav,"Dogs are barking, and a motor runs"
2xtxbhWLGTg_190000.wav,Engine running continuously
2xuhfIVuOq0_5000.wav,A baby is crying
2xw87SW7Lak_30000.wav,Laughter followed by animal grunting
2y-88vm5cX4_50000.wav,A vehicle engine is idling and person speaks
2y-DUd97_P8_110000.wav,Animals bleating and a ringing noise
2y2Pi0A-Yxo_10000.wav,Loud clapping a cheering of a crowd as a man gives a speech
VBlxncON-tM_60000.wav,Rapid gunshots
P4v-crPSrj0_70000.wav,A click followed by a woman speaking then some vibrations
-TSmLmZ494s_0.wav,Man speaking foreign language and a door slam sound effect
-TUuisFBvaQ_4000.wav,A motor running and wind blowing
-TLmyNSE3NA_30000.wav,A lady speaking and water flowing sound
-TO838ZIrV4_0.wav,Thunderstorm followed by a symbol and drums playing
-TGBa3yq9m4_1000.wav,Engine accelerating sound followed by a medium sound of engine
-TDsXxTaw2Q_520000.wav,Running water and clanking dishes
-TEKSdMf3kg_30000.wav,"Car accelerating, vehicle squealing tires"
BVOVcrjpLGc_200000.wav,Someone snores loudly and breathes softly in between snores
q3w7vYePJZg_30000.wav,Quiet hissing and rustling
q3e5KWDDZvY_140000.wav,"Music plays loudly nearby, and then a power tool moves, after which music starts to play"
BVGtcD_D0Sc_50000.wav,Breathing followed by a sneeze and sniffling
-TUwlegeaJ0_120000.wav,Sound of a mild music and wind sound and animal farm sound
-TYGdSo47xo_30000.wav,Kitten meows and then male makes funny noise in response
8fhjIpCeRs8_30000.wav,Water is running and birds are chirping
8ffC7VP2-fU_0.wav,A small motor revving up followed by sound of a small crash
gy5ZtpGpBlA_110000.wav,A kid talking with crinkling noises
8fYpSl2RN2M_30000.wav,A woman's speech followed by people applauding
8fWj2hxcZEM_30000.wav,A man speaking
8fVq7MMxhVc_30000.wav,A man talking and people laughing
8fTr0CvDxi4_30000.wav,A boat revving up
8fSwWnSE0Gw_30000.wav,Wind blowing and people talking
8fRs0chOh-M_90000.wav,"A musical tone plays, and rhythmic knocking occurs"
8fO2-Y7gUR4_30000.wav,A woman is speaking over a speaker
EgXN24FXaQ4_170000.wav,Clinking with a woman speaking
SMQfBU8YhUY_30000.wav,Rustling with several pigs oinking
SMLZvna_HVk_20000.wav,Snoring with distant voices
SMS64evpkIc_0.wav,"Animals bleat while several adult males and females laugh and talk, and an adult male mimics a bleat"
De9pARrB7_g_90000.wav,A train moves getting closer followed by a horn being triggered
De9UhUkzNiY_420000.wav,A man speaks while typing hard on a keyboard
SMazj18biqo_460000.wav,Water trickling followed by man speaking and banging noise
De2Thu632Dw_160000.wav,"A distant, soft voice is followed by a loud and persistent drill, in turn followed by a louder male voice and then more loud drilling"
DdzbbCt9EZQ_430000.wav,Insects buzz and a person speaks
sNqfhiQbV54_10000.wav,Liquid flows while some ducks quack
sNq8Gs7phEM_100000.wav,"A crowd applause, followed by a person speaking in the distance"
sNdQ5XQyUwc_30000.wav,A phone ringing with rustling followed by a woman speaking loudly
SsRUt2AxIu4_0.wav,Birds chirping followed by a series of plastic camera clicks
SsR-eCXuxFs_40000.wav,Someone snores at regular intervals
SsI_qpdPvLo_150000.wav,A man is speaking in a background followed by a whistle and a man speaking
SsG2EriUrDo_30000.wav,Police sirens going off before a vehicle engine accelerates alongside water flushing
QIy2RO3fBZQ_30000.wav,Men speaking followed by clanking and chirping
GG1a2rckYys_30000.wav,Vehicles move and wind blows while several people talk
H7Eq_et_3Fk_30000.wav,Train going down tracks hissing
E-RaDkHepDo_30000.wav,A machine runs while a woman talks
umWuFibW1Rg_30000.wav,A beep followed by metal clanging and pounding in the background as a man talks with wind blowing into a microphone
umsrsCG6ptw_20000.wav,Water is flowing while animals and insects are chirping
umu6Qx_earI_20000.wav,A piano plays over a person crying
sU5PnIdyhq0_0.wav,"Manual telephone ringing, followed by digital telephone, and then a man talking"
fhz74_X-OxI_0.wav,While voices rant on in the background a door is opened and rattles a bit and closes
GFq6dk4runs_110000.wav,A man is yelling softly while the sounds of birds are in the background
PW9Przfz2Eo_500000.wav,Wind blowing in a microphone followed by a woman speaking then more wind blowing into a microphone
PW6o9bvHAvg_30000.wav,A motor hums with wind blowing hard and water splashing
WIPWSTNIbzM_9000.wav,A pig oinks lightly
WISGJ7xOgp0_0.wav,Wind blows and thunder rolls
GFnTI-e6KPc_30000.wav,Wind noise with sounds of water splashing and speech from people
PVvUCC41C0w_14000.wav,A humming and sputtering boat engine
PVrRv5OTnzU_90000.wav,Some dogs bark nearby
PW3ZXMXSblk_0.wav,Humming of an engine with some light banging and people speaking
PVyA3IWjWes_410000.wav,Some kind of wrap is crinkling continuously and a man whispers in a low tone
9wCSwqhKVBc_30000.wav,A dog whimpers multiple times as an object is dragged on a surface
9wE_gxrhp2A_30000.wav,Horns honking followed by distant speech
9wAqZDp0b-Q_30000.wav,Engine idling then revving
9wCF6nC9URk_30000.wav,A woman speaking with music in the background
9w-Q-JqF0q4_0.wav,A woman sneeze three times
9w9K_SAdmUc_30000.wav,Footsteps with birds chirping and gunshots
9vtUJW-ift8_50000.wav,An engine running consistently
9vqpE1ZqrCU_30000.wav,Cat meowing continuously
9vrzLFYDfYM_110000.wav,A woman speaking with buzzing in and clanking in the background
kRAyWlB19a4_10000.wav,Door latch releases with whispers and a laugh following
kRA2YiETMSI_50000.wav,A child crying and people talking
63v_zc1lIak_10000.wav,A vehicle engine rumbles and the vehicle speeds away
kRJ3PLxjSww_110000.wav,"A woman laughs, kids talk and laugh, and a woman speaks"
sLoacYwhQS0_13000.wav,"Environmental noise sounds, birds tweet and a woman laughs"
YZDZPBID6QE_0.wav,Humming and whooshing of a passing bus with a quick honk of a horn and people speaking
YZ5sAGXeBkg_0.wav,"Two men talk as a sheep growls, sputters and hisses"
QIumoU03aLY_30000.wav,A loud hissing sound
REyGd_wzq6w_280000.wav,Birds vocalize in the distance at moderate volume
vq9-fuuWV3k_30000.wav,Males talking at a fast pace
vpv5U3zhalw_30000.wav,A drone flies as winds blows in the background
vqTlGEMoNe8_30000.wav,Someone speaks as a dog growls
02B_1Kp8BLY_17000.wav,A car accelerating the engine
02BlGgvtcKM_30000.wav,Motor or machine running
GH0iZxvpDNo_20000.wav,Something is hissing and running very close
024OgY2BEak_90000.wav,Helicopter blades are rotating
024dqXSHaTQ_30000.wav,A man is speaking and a vehicle engine is idling
025e98FqUvs_30000.wav,Wind blowing while a woman speaks
025wYGIVcgg_10000.wav,A baby laughs followed briefly by a man laughing
025yQh3lGLI_30000.wav,"A man talks briefly before whistling once, traffic passes in the distance"
0293c8nIIJM_230000.wav,Machinery going then you hear the bell chimes
02AaHfsw5Kg_160000.wav,A person talking in a foreign language as a sheep gives a long baa
02Axap1vT_Y_30000.wav,Water runs from a faucet so aggressively that it makes a hiss into a metal container
EItwO1MliK0_100000.wav,Water loudly pours and splashes
8xm0m3qSPnU_0.wav,"A frog is croaking, and an adult male speaks"
EIt5kIofGis_30000.wav,Motorboat accompanied by inaudible speech
EImmaC874fc_110000.wav,A man moves something from side to side and speaks
DPhitMNX89Q_70000.wav,Water splashing together with rustling
8f-7rYXNNWA_0.wav,"Water is splashing and gurgling, and an adult male start to speak"
A2dW-olDfE0_30000.wav,High pitched intermittent drilling
2dhZ1uiu6Kc_590000.wav,A woman is speaking
2djSS7B-yoY_30000.wav,Man giving speech
2dguCnFwTJA_100000.wav,Man talking with a clicking noise at the end
2df9vR6aRfQ_10000.wav,"A car engine starting while roaring, followed by a car racing sound"
2dfTnnU5KNg_30000.wav,A door slams shut
2dci0hxqJqw_28000.wav,A powerful speedboat running with wind blowing and waves crashing then a man speaks
2ddn9F6osco_30000.wav,Men speak as a rhythmic tapping occurs
zU-GWc6XzKE_30000.wav,A man speaks followed by some sanding
zTkLpIWFQQY_30000.wav,Doves are cooing along with other bird speech
zU2yxtatnFI_10000.wav,A man speaks with some high pitched ringing and then rustling
zU6COUsdTh8_10000.wav,"A mid-size motor vehicle engine idles and is revved once, then another motor vehicle engine idles and is revved repeatedly"
zU4MJTBtaZo_250000.wav,A man speaks with objects striking in the background
2djZE8kJRvw_30000.wav,Birds flap their wings with a soft cooing and a man mumbles
2dkVx7myTOM_30000.wav,"Vehicle driving, male speaks and crowd cheers enthusiastically"
hMkzTc1ao_M_170000.wav,Birds vocalize in the distance
9PZNymdAgIw_30000.wav,A child and man speaking
9PYT5Icl244_30000.wav,"Strong winds gusting outside, followed by clip-clop beating on a surface"
9PUiep65sSI_120000.wav,Male speaker discusses heating together with an engine idling
9PU4RzvP2JM_30000.wav,A male voice speaking
9PRh_Sku-hE_30000.wav,A woman speaking loudly with crowd murmuring in the background
9POshpvBV40_30000.wav,"A man speaking in a quiet, subdued voice while several ducks are quacking in the distance"
hN06gVmAMyc_0.wav,"In a quiet environment, a baby fowl peeps randomly as an adult female speaks, an adult male laughs and speaks, several adult males speak briefly, and the adult female and adult male speak once more"
Y9AHbqG1_UM_30000.wav,Hissing followed by a man speaking
9PgEtS4gDSQ_30000.wav,Engine chugging and revving followed by idling engine
OwTBOYJs2Ic_0.wav,"A dog barks, a woman speaks, a dog pants and scratches on something metal"
Qcch3bsbJc8_30000.wav,Croaking with music
7sZrCLl59lM_30000.wav,A man is giving a speech with passion
7s_8zMIwVcM_17000.wav,Beeping sound begins to intensify followed by a sliding
7sbJpGd94kw_30000.wav,A crowd talking with vehicles passing by followed by a clock ticking
7sdtI_FCImg_30000.wav,An engine is idling and is revved up quickly a couple of times in a short burst
7sf8GB1W-h8_220000.wav,Crumpling of plastic
7siHuS7Veio_10000.wav,An automatic toilet is flushing
7skEQoID6Os_80000.wav,A man and child speaking
7spcTcZ4tmk_30000.wav,Music plays before whooshing and people grunting
7sqHt3PnSBQ_210000.wav,A bell ringing a melody
7stDKwYaPJo_0.wav,Cars race and people are cheering and shouting
mK-KS9OfG0s_30000.wav,Humming with a cat meowing and a woman speaking
k34bTdM8y4k_120000.wav,A man narrates as a crowd cheers
b7HDSOtWNLg_20000.wav,Clanking followed by speech
xd5EFyNFx7g_170000.wav,A man talks in a low voice while putting something on a hard surface
OwZDN1PUu8I_30000.wav,Galloping hooves go fast as a blade is unsheathed
csOaeYsYABg_10000.wav,Clanking and spraying
csNTcYADSIQ_70000.wav,"Water is running from a tap, splashing and gurgling"
UIPigoDg688_180000.wav,A woman talking as wood thumps in the background followed by a person whistling
cs4bfWL2aDg_30000.wav,A group of ducks quacking
nCvFbcBiJOk_30000.wav,An auto-tuned infant crying
Zev4Ad-K7W0_30000.wav,A woman talks followed by a child talks with the bumping of pots
b7HNa98XUrQ_40000.wav,"Water pours out of a faucet and then stops, followed by a man speaking loudly nearby"
EBUhHrAOSNo_50000.wav,A woman speaks quickly before a young child cries followed by a woman speaking
CQoCZpcFke8_20000.wav,Bird chirping and singing loudly
CQYU1BKgEvk_30000.wav,Someone fries food and moves pots
CQXJmUEnE6c_23000.wav,Some people talking far away a door is closed and then opened by someone shouting
CQOLtKOV7x4_30000.wav,A long horn is triggered moving closer
CQO6w2XV3xY_30000.wav,A girl speaking with crinkling plastic
0iEi3WkLV_g_30000.wav,Distant talking and pigeons cooing
0iE9vdYSXIQ_30000.wav,A crowd of men yelling
hlslTBpJhKA_30000.wav,Cooping of pigeons with some scraping and chirping and clicking
D2o_L9zAeyM_30000.wav,A whirring noise then a soft clinking noise
0i31R7PS-GA_20000.wav,Long cat meow and fainter laughter
5lkajDwf5Hs_80000.wav,"An adult male speaks, an electronic beep, a sewing machine runs, another beep, and clattering occurs"
0i3CysXArLo_30000.wav,Woman speaking with voices in the background
0i51hDY_RPA_80000.wav,An animal is snoring
0iA15vB9z1I_30000.wav,Heavy engine is idling
0i96DV_8d1c_30000.wav,Male talking while loud clicking and tapping and in the background
0FNCFruS8b0_30000.wav,A boat engine is quietly running
0FOXgf3KhAM_30000.wav,An adult male is speaking and a vehicle motor is then heard
0FS8b5CAMp8_150000.wav,Telephone ringing with a male answering
0FV4FoNZURg_6000.wav,Vehicle driving by very fast
0FX2fDsp9_o_30000.wav,Dog barking and growling followed by man laughing
